;DATE;T2M;PRECTOT;RH2M
5845;2016-01-02;27.61;0.45;78.85
5846;2016-01-03;27.57;3.04;77.8
5847;2016-01-04;28.02;2.88;74.34
5848;2016-01-05;27.37;0.32;80.23
5849;2016-01-06;27.92;0.17;75.8
5850;2016-01-07;28.2;0.15;74.75
5851;2016-01-08;28.57;0.07;72.85
5852;2016-01-09;28.49;0.14;73.78
5853;2016-01-10;28.43;0.15;74.58
5854;2016-01-11;28.2;10.67;75.78
5855;2016-01-12;28.11;9.11;74.55
5856;2016-01-13;28.19;3.41;75.32
5857;2016-01-14;28.15;4.13;77.18
5858;2016-01-15;28.32;9.79;76.77
5859;2016-01-16;28.16;5.14;79.01
5860;2016-01-17;28.22;4.55;77.54
5861;2016-01-18;27.07;1.65;84.51
5862;2016-01-19;26.86;16.75;80.3
5863;2016-01-20;27.65;3.89;77.42
5864;2016-01-21;26.74;28.02;88.22
5865;2016-01-22;25.26;44.02;89.81
5866;2016-01-23;27.45;10.35;75.0
5867;2016-01-24;25.73;34.58;87.79
5868;2016-01-25;25.51;21.96;85.34
5869;2016-01-26;25.95;3.42;82.58
5870;2016-01-27;27.05;0.56;80.25
5871;2016-01-28;27.32;0.52;84.04
5872;2016-01-29;27.01;0.44;85.1
5873;2016-01-30;27.55;1.13;80.62
5874;2016-01-31;27.18;2.98;84.3
5875;2016-02-01;26.78;8.24;86.26
5876;2016-02-02;26.47;13.99;85.31
5877;2016-02-03;26.91;23.51;80.74
5878;2016-02-04;26.23;6.76;86.19
5879;2016-02-05;26.61;2.76;83.23
5880;2016-02-06;26.71;3.74;84.94
5881;2016-02-07;27.11;10.2;83.79
5882;2016-02-08;26.86;13.35;85.23
5883;2016-02-09;27.28;3.62;81.84
5884;2016-02-10;26.63;11.58;87.0
5885;2016-02-11;26.42;27.71;87.94
5886;2016-02-12;26.0;34.98;85.68
5887;2016-02-13;26.71;0.35;81.06
5888;2016-02-14;27.01;0.51;81.29
5889;2016-02-15;27.13;1.76;82.54
5890;2016-02-16;26.98;13.8;83.03
5891;2016-02-17;26.18;11.02;86.66
5892;2016-02-18;27.3;3.34;79.2
5893;2016-02-19;27.48;1.36;79.2
5894;2016-02-20;27.68;1.24;79.24
5895;2016-02-21;27.37;10.84;81.99
5896;2016-02-22;26.94;4.95;84.77
5897;2016-02-23;26.78;7.84;85.27
5898;2016-02-24;26.54;5.55;84.71
5899;2016-02-25;26.55;15.26;84.59
5900;2016-02-26;26.09;27.74;86.41
5901;2016-02-27;26.81;11.72;84.53
5902;2016-02-28;26.58;7.16;87.61
5903;2016-02-29;26.28;14.68;86.4
5904;2016-03-01;26.49;8.85;84.94
5905;2016-03-02;26.43;9.23;85.92
5906;2016-03-03;26.24;2.16;86.95
5907;2016-03-04;27.39;1.12;82.18
5908;2016-03-05;27.14;1.43;83.66
5909;2016-03-06;27.24;4.07;81.45
5910;2016-03-07;28.16;1.34;74.69
5911;2016-03-08;28.06;0.2;78.49
5912;2016-03-09;28.07;0.29;79.21
5913;2016-03-10;27.71;0.96;82.59
5914;2016-03-11;27.7;2.16;82.74
5915;2016-03-12;26.39;3.7;86.88
5916;2016-03-13;27.38;1.91;79.73
5917;2016-03-14;27.26;4.66;82.15
5918;2016-03-15;26.47;6.35;87.42
5919;2016-03-16;27.02;11.23;85.72
5920;2016-03-17;26.53;12.18;88.66
5921;2016-03-18;26.85;1.98;84.28
5922;2016-03-19;27.55;2.54;82.34
5923;2016-03-20;28.13;2.37;78.88
5924;2016-03-21;27.83;2.86;80.73
5925;2016-03-22;28.13;2.35;78.64
5926;2016-03-23;28.06;14.6;79.73
5927;2016-03-24;27.37;5.62;80.81
5928;2016-03-25;28.04;3.24;76.18
5929;2016-03-26;27.88;9.91;77.92
5930;2016-03-27;27.23;8.56;81.46
5931;2016-03-28;27.49;2.98;81.19
5932;2016-03-29;26.81;25.86;87.51
5933;2016-03-30;27.2;11.94;82.3
5934;2016-03-31;26.93;16.79;83.21
5935;2016-04-01;27.12;13.63;79.79
5936;2016-04-02;27.64;2.36;77.97
5937;2016-04-03;27.22;5.02;81.94
5938;2016-04-04;27.44;5.72;79.79
5939;2016-04-05;27.28;4.38;81.51
5940;2016-04-06;26.98;3.59;84.52
5941;2016-04-07;27.84;1.3;79.67
5942;2016-04-08;27.78;7.74;83.09
5943;2016-04-09;26.39;17.38;88.71
5944;2016-04-10;26.36;10.49;86.65
5945;2016-04-11;26.84;4.7;80.75
5946;2016-04-12;27.61;0.17;79.76
5947;2016-04-13;27.13;0.45;85.4
5948;2016-04-14;26.03;3.98;89.1
5949;2016-04-15;27.16;2.19;80.67
5950;2016-04-16;27.33;2.08;79.96
5951;2016-04-17;26.72;3.97;80.64
5952;2016-04-18;27.41;2.04;78.12
5953;2016-04-19;27.0;7.68;82.32
5954;2016-04-20;27.1;4.31;81.23
5955;2016-04-21;27.0;4.55;81.95
5956;2016-04-22;26.95;4.14;81.66
5957;2016-04-23;26.81;5.38;84.19
5958;2016-04-24;26.82;6.38;83.57
5959;2016-04-25;26.9;3.38;85.47
5960;2016-04-26;26.95;6.54;84.77
5961;2016-04-27;25.95;14.4;90.49
5962;2016-04-28;27.12;3.52;80.96
5963;2016-04-29;26.97;2.95;83.52
5964;2016-04-30;27.0;3.45;83.09
5965;2016-05-01;27.12;3.69;82.68
5966;2016-05-02;27.15;3.72;81.55
5967;2016-05-03;27.63;0.35;75.46
5968;2016-05-04;27.44;0.78;79.84
5969;2016-05-05;27.29;3.66;82.88
5970;2016-05-06;27.45;3.06;81.91
5971;2016-05-07;27.93;0.8;78.92
5972;2016-05-08;27.86;2.33;80.38
5973;2016-05-09;27.68;5.85;81.54
5974;2016-05-10;26.55;8.11;78.93
5975;2016-05-11;27.22;1.5;83.39
5976;2016-05-12;27.16;1.57;84.22
5977;2016-05-13;27.47;0.87;81.81
5978;2016-05-14;27.63;1.81;82.73
5979;2016-05-15;27.79;3.26;82.19
5980;2016-05-16;27.71;5.27;82.3
5981;2016-05-17;26.92;1.41;85.73
5982;2016-05-18;26.98;4.87;84.04
5983;2016-05-19;27.38;10.38;82.23
5984;2016-05-20;27.36;2.13;81.7
5985;2016-05-21;27.67;2.6;81.91
5986;2016-05-22;27.33;1.16;83.46
5987;2016-05-23;27.75;1.12;78.66
5988;2016-05-24;27.26;0.67;81.15
5989;2016-05-25;27.21;0.58;81.49
5990;2016-05-26;26.95;2.03;83.81
5991;2016-05-27;26.78;4.2;84.75
5992;2016-05-28;26.73;4.92;84.45
5993;2016-05-29;26.87;2.85;83.12
5994;2016-05-30;26.8;1.94;82.76
5995;2016-05-31;27.33;1.59;79.84
5996;2016-06-01;26.46;1.06;82.49
5997;2016-06-02;26.45;0.46;81.24
5998;2016-06-03;26.73;0.26;80.65
5999;2016-06-04;26.75;2.15;84.41
6000;2016-06-05;27.08;2.55;79.26
6001;2016-06-06;26.59;13.06;83.08
6002;2016-06-07;27.06;0.55;75.78
6003;2016-06-08;26.6;0.01;76.76
6004;2016-06-09;26.45;0.05;78.16
6005;2016-06-10;26.48;2.36;83.02
6006;2016-06-11;26.78;1.87;81.52
6007;2016-06-12;26.57;2.18;83.36
6008;2016-06-13;25.89;2.53;87.67
6009;2016-06-14;26.21;4.12;85.46
6010;2016-06-15;26.31;3.55;86.05
6011;2016-06-16;26.53;8.14;84.16
6012;2016-06-17;26.31;12.73;86.83
6013;2016-06-18;26.58;1.7;85.24
6014;2016-06-19;26.25;6.29;84.93
6015;2016-06-20;26.27;4.15;79.14
6016;2016-06-21;25.96;2.3;78.3
6017;2016-06-22;26.34;2.37;77.94
6018;2016-06-23;26.53;5.44;79.18
6019;2016-06-24;26.27;4.69;80.93
6020;2016-06-25;26.37;2.81;79.78
6021;2016-06-26;25.78;6.58;84.71
6022;2016-06-27;26.17;2.75;82.24
6023;2016-06-28;26.42;6.91;79.82
6024;2016-06-29;26.03;5.68;80.35
6025;2016-06-30;25.74;0.24;79.8
6026;2016-07-01;26.25;0.54;81.53
6027;2016-07-02;26.09;1.12;75.81
6028;2016-07-03;26.15;0.57;80.49
6029;2016-07-04;25.9;0.06;79.01
6030;2016-07-05;26.1;0.31;79.13
6031;2016-07-06;25.75;0.09;79.26
6032;2016-07-07;25.96;0.52;78.75
6033;2016-07-08;26.08;1.62;82.91
6034;2016-07-09;25.9;7.58;81.39
6035;2016-07-10;26.33;2.21;82.55
6036;2016-07-11;26.89;1.1;80.45
6037;2016-07-12;26.78;0.89;81.02
6038;2016-07-13;26.72;0.57;78.41
6039;2016-07-14;26.21;0.13;79.45
6040;2016-07-15;26.31;1.44;82.72
6041;2016-07-16;26.69;3.69;82.95
6042;2016-07-17;26.28;6.33;84.63
6043;2016-07-18;25.68;8.21;86.61
6044;2016-07-19;25.6;3.74;85.56
6045;2016-07-20;25.87;0.73;83.83
6046;2016-07-21;26.41;3.29;80.36
6047;2016-07-22;26.13;0.64;79.44
6048;2016-07-23;26.02;0.02;76.37
6049;2016-07-24;26.04;0.02;77.6
6050;2016-07-25;26.13;0.96;79.09
6051;2016-07-26;26.04;0.25;76.51
6052;2016-07-27;25.87;0.07;75.52
6053;2016-07-28;25.71;0.07;77.86
6054;2016-07-29;26.14;0.04;75.38
6055;2016-07-30;26.11;0.15;75.52
6056;2016-07-31;26.14;0.22;75.49
6057;2016-08-01;26.03;1.37;76.42
6058;2016-08-02;25.5;0.81;79.89
6059;2016-08-03;25.85;1.51;79.9
6060;2016-08-04;26.58;0.12;74.09
6061;2016-08-05;26.48;0.18;75.98
6062;2016-08-06;27.03;0.22;75.01
6063;2016-08-07;26.89;0.16;76.42
6064;2016-08-08;26.23;0.01;73.0
6065;2016-08-09;26.02;0.0;72.09
6066;2016-08-10;26.25;0.1;76.43
6067;2016-08-11;27.07;0.41;76.41
6068;2016-08-12;26.84;0.17;73.82
6069;2016-08-13;26.6;0.05;71.24
6070;2016-08-14;26.39;0.06;73.36
6071;2016-08-15;26.38;0.74;75.78
6072;2016-08-16;26.38;0.83;75.15
6073;2016-08-17;26.67;0.0;71.45
6074;2016-08-18;26.61;0.01;69.06
6075;2016-08-19;26.56;0.0;67.13
6076;2016-08-20;26.33;0.04;69.9
6077;2016-08-21;26.5;0.04;73.39
6078;2016-08-22;27.17;0.02;72.0
6079;2016-08-23;27.39;0.04;69.92
6080;2016-08-24;27.35;0.13;72.32
6081;2016-08-25;26.9;0.93;76.55
6082;2016-08-26;27.23;0.47;73.61
6083;2016-08-27;27.59;0.09;69.74
6084;2016-08-28;27.54;0.12;71.39
6085;2016-08-29;27.54;0.95;71.47
6086;2016-08-30;27.56;0.58;68.66
6087;2016-08-31;27.8;0.19;68.68
6088;2016-09-01;27.41;1.83;74.07
6089;2016-09-02;27.49;1.0;67.92
6090;2016-09-03;27.41;0.43;69.21
6091;2016-09-04;27.37;0.4;70.88
6092;2016-09-05;27.53;0.34;70.59
6093;2016-09-06;27.66;0.54;70.29
6094;2016-09-07;27.31;1.27;72.98
6095;2016-09-08;27.51;0.28;71.6
6096;2016-09-09;27.4;0.01;68.94
6097;2016-09-10;27.17;0.01;65.17
6098;2016-09-11;27.18;0.0;66.34
6099;2016-09-12;27.6;0.06;67.5
6100;2016-09-13;26.76;4.19;74.8
6101;2016-09-14;26.64;3.09;77.48
6102;2016-09-15;26.35;5.15;79.58
6103;2016-09-16;27.34;1.75;73.11
6104;2016-09-17;27.93;0.88;72.56
6105;2016-09-18;28.2;1.17;69.28
6106;2016-09-19;28.29;0.19;69.35
6107;2016-09-20;28.71;0.23;67.0
6108;2016-09-21;28.24;1.27;71.97
6109;2016-09-22;28.07;0.89;72.03
6110;2016-09-23;27.45;2.81;75.84
6111;2016-09-24;26.12;21.17;84.94
6112;2016-09-25;27.23;9.06;74.95
6113;2016-09-26;27.95;1.05;70.66
6114;2016-09-27;27.73;1.13;72.02
6115;2016-09-28;27.31;11.93;76.75
6116;2016-09-29;26.53;10.08;81.26
6117;2016-09-30;27.74;0.43;70.8
6118;2016-10-01;27.39;4.14;76.97
6119;2016-10-02;27.96;1.69;70.26
6120;2016-10-03;27.81;3.16;73.69
6121;2016-10-04;28.04;1.13;72.65
6122;2016-10-05;26.99;5.74;77.21
6123;2016-10-06;27.81;1.18;71.4
6124;2016-10-07;27.18;2.85;78.04
6125;2016-10-08;26.4;19.33;84.43
6126;2016-10-09;26.0;36.65;83.97
6127;2016-10-10;27.13;3.98;72.69
6128;2016-10-11;27.18;1.95;76.98
6129;2016-10-12;26.98;5.0;79.3
6130;2016-10-13;26.84;8.2;78.79
6131;2016-10-14;27.15;2.12;74.37
6132;2016-10-15;27.9;0.44;70.58
6133;2016-10-16;27.7;0.12;71.53
6134;2016-10-17;27.93;0.07;72.32
6135;2016-10-18;27.86;0.88;75.16
6136;2016-10-19;27.51;2.16;77.78
6137;2016-10-20;27.72;2.39;77.87
6138;2016-10-21;27.25;4.24;79.65
6139;2016-10-22;26.7;12.23;78.93
6140;2016-10-23;26.2;7.21;81.33
6141;2016-10-24;26.35;45.66;82.49
6142;2016-10-25;25.7;17.69;86.31
6143;2016-10-26;25.73;17.38;87.87
6144;2016-10-27;25.89;14.14;85.65
6145;2016-10-28;26.65;15.53;77.99
6146;2016-10-29;26.62;9.0;78.91
6147;2016-10-30;27.01;0.39;76.45
6148;2016-10-31;27.59;2.16;75.18
6149;2016-11-01;27.31;4.89;79.08
6150;2016-11-02;28.22;1.21;70.92
6151;2016-11-03;27.83;0.46;72.48
6152;2016-11-04;27.43;0.48;75.6
6153;2016-11-05;27.08;3.8;79.8
6154;2016-11-06;27.26;11.11;79.15
6155;2016-11-07;26.93;10.57;82.03
6156;2016-11-08;28.08;1.6;74.78
6157;2016-11-09;26.56;11.1;85.66
6158;2016-11-10;26.51;5.08;82.87
6159;2016-11-11;27.18;7.35;77.56
6160;2016-11-12;27.52;8.71;78.42
6161;2016-11-13;27.03;8.0;83.53
6162;2016-11-14;26.86;4.79;82.83
6163;2016-11-15;27.55;2.22;77.74
6164;2016-11-16;27.05;2.26;81.04
6165;2016-11-17;27.27;2.65;77.81
6166;2016-11-18;27.47;4.4;77.02
6167;2016-11-19;27.43;4.92;76.96
6168;2016-11-20;27.1;3.45;77.24
6169;2016-11-21;27.03;3.98;81.03
6170;2016-11-22;27.05;21.46;79.56
6171;2016-11-23;27.44;0.8;74.02
6172;2016-11-24;27.68;1.05;74.73
6173;2016-11-25;27.67;2.48;75.35
6174;2016-11-26;27.48;2.19;78.31
6175;2016-11-27;28.11;2.33;76.23
6176;2016-11-28;27.18;23.47;84.15
6177;2016-11-29;26.3;2.19;83.82
6178;2016-11-30;26.5;8.91;85.62
6179;2016-12-01;25.84;10.7;87.6
6180;2016-12-02;26.61;10.2;80.77
6181;2016-12-03;25.5;7.37;88.27
6182;2016-12-04;26.89;5.15;81.22
6183;2016-12-05;26.23;18.92;84.83
6184;2016-12-06;26.75;9.01;81.06
6185;2016-12-07;27.68;0.42;74.78
6186;2016-12-08;27.61;1.2;75.91
6187;2016-12-09;26.81;5.51;83.01
6188;2016-12-10;26.86;3.19;82.08
6189;2016-12-11;26.65;6.17;84.35
6190;2016-12-12;25.84;14.91;90.2
6191;2016-12-13;25.51;49.42;90.17
6192;2016-12-14;26.0;5.24;83.38
6193;2016-12-15;25.84;5.87;85.2
6194;2016-12-16;26.28;8.21;81.44
6195;2016-12-17;26.11;3.54;84.07
6196;2016-12-18;25.98;3.86;82.65
6197;2016-12-19;26.58;6.05;83.09
6198;2016-12-20;25.65;1.3;87.52
6199;2016-12-21;26.96;2.69;82.03
6200;2016-12-22;26.37;3.36;86.35
6201;2016-12-23;26.31;2.15;84.44
6202;2016-12-24;26.83;2.2;83.57
6203;2016-12-25;26.59;5.2;86.73
6204;2016-12-26;25.38;6.4;89.3
6205;2016-12-27;26.31;0.0;84.51
6206;2016-12-28;26.17;12.35;87.27
6207;2016-12-29;26.02;23.92;87.6
6208;2016-12-30;25.32;31.51;90.71
6209;2016-12-31;25.09;12.63;88.65
6210;2017-01-01;25.79;6.37;87.18
6211;2017-01-02;26.11;8.87;87.33
6212;2017-01-03;26.15;11.24;87.82
6213;2017-01-04;25.79;15.16;89.73
6214;2017-01-05;25.17;11.65;88.42
6215;2017-01-06;25.39;6.24;89.13
6216;2017-01-07;25.76;5.44;88.91
6217;2017-01-08;25.62;3.89;87.99
6218;2017-01-09;26.0;0.85;84.68
6219;2017-01-10;26.13;0.67;83.39
6220;2017-01-11;26.4;2.84;82.35
6221;2017-01-12;25.69;11.52;87.25
6222;2017-01-13;25.33;17.99;89.23
6223;2017-01-14;25.75;9.97;84.94
6224;2017-01-15;25.66;16.78;86.06
6225;2017-01-16;25.54;4.04;85.21
6226;2017-01-17;25.68;6.41;84.45
6227;2017-01-18;25.94;3.62;82.03
6228;2017-01-19;26.67;0.7;78.7
6229;2017-01-20;26.57;3.07;82.55
6230;2017-01-21;26.06;6.04;85.54
6231;2017-01-22;26.18;15.29;84.94
6232;2017-01-23;25.61;6.74;87.37
6233;2017-01-24;25.95;6.39;85.61
6234;2017-01-25;25.77;19.64;86.4
6235;2017-01-26;25.42;37.81;87.94
6236;2017-01-27;25.63;5.12;85.6
6237;2017-01-28;26.98;4.27;79.27
6238;2017-01-29;25.46;29.16;90.09
6239;2017-01-30;24.79;15.69;90.99
6240;2017-01-31;24.58;19.79;88.74
6241;2017-02-01;24.87;16.39;89.81
6242;2017-02-02;24.84;32.68;91.96
6243;2017-02-03;25.39;11.51;87.3
6244;2017-02-04;25.24;10.57;89.7
6245;2017-02-05;26.08;3.23;87.33
6246;2017-02-06;26.33;2.35;87.21
6247;2017-02-07;26.21;5.08;87.69
6248;2017-02-08;26.22;1.13;86.73
6249;2017-02-09;26.23;2.48;85.74
6250;2017-02-10;26.19;3.31;84.48
6251;2017-02-11;26.65;4.18;82.6
6252;2017-02-12;26.41;3.32;82.6
6253;2017-02-13;25.88;4.15;84.43
6254;2017-02-14;26.09;3.52;83.76
6255;2017-02-15;26.21;6.01;85.48
6256;2017-02-16;25.21;22.12;90.07
6257;2017-02-17;24.97;19.87;89.09
6258;2017-02-18;26.06;3.33;82.31
6259;2017-02-19;26.6;4.92;79.81
6260;2017-02-20;26.75;2.48;79.91
6261;2017-02-21;26.73;3.05;82.62
6262;2017-02-22;26.16;3.23;85.32
6263;2017-02-23;26.39;2.44;80.97
6264;2017-02-24;26.54;17.48;82.08
6265;2017-02-25;25.19;24.67;91.19
6266;2017-02-26;24.86;19.47;88.43
6267;2017-02-27;26.31;1.76;80.06
6268;2017-02-28;27.22;1.49;76.97
6269;2017-03-01;26.95;3.65;80.05
6270;2017-03-02;26.04;16.62;85.73
6271;2017-03-03;25.71;6.74;87.67
6272;2017-03-04;26.2;7.5;85.78
6273;2017-03-05;25.66;5.7;88.38
6274;2017-03-06;26.01;7.3;87.26
6275;2017-03-07;25.89;15.7;88.53
6276;2017-03-08;24.94;13.44;89.63
6277;2017-03-09;26.12;4.76;78.35
6278;2017-03-10;27.07;2.0;75.71
6279;2017-03-11;26.91;0.9;79.53
6280;2017-03-12;26.67;2.49;80.4
6281;2017-03-13;26.05;2.99;82.82
6282;2017-03-14;24.92;8.16;91.29
6283;2017-03-15;26.07;1.34;82.29
6284;2017-03-16;26.86;1.41;79.0
6285;2017-03-17;27.23;1.85;78.24
6286;2017-03-18;26.77;6.77;82.31
6287;2017-03-19;25.74;20.72;90.44
6288;2017-03-20;25.94;6.35;88.55
6289;2017-03-21;25.8;14.35;87.11
6290;2017-03-22;26.25;1.94;79.27
6291;2017-03-23;27.95;0.28;71.07
6292;2017-03-24;27.58;0.83;77.78
6293;2017-03-25;26.61;8.34;86.11
6294;2017-03-26;25.74;12.12;86.01
6295;2017-03-27;25.3;12.44;85.52
6296;2017-03-28;26.53;2.54;79.47
6297;2017-03-29;26.85;2.28;81.0
6298;2017-03-30;26.89;10.23;79.74
6299;2017-03-31;26.6;20.83;82.01
6300;2017-04-01;25.68;14.21;88.44
6301;2017-04-02;25.45;21.12;87.92
6302;2017-04-03;25.81;26.96;87.22
6303;2017-04-04;25.33;13.59;89.58
6304;2017-04-05;26.15;4.18;84.22
6305;2017-04-06;26.55;1.28;82.3
6306;2017-04-07;27.28;0.57;78.22
6307;2017-04-08;27.58;1.06;78.53
6308;2017-04-09;26.74;1.22;82.24
6309;2017-04-10;27.58;0.57;75.8
6310;2017-04-11;27.5;0.59;76.83
6311;2017-04-12;27.24;3.97;79.26
6312;2017-04-13;26.82;8.97;80.27
6313;2017-04-14;26.93;2.05;78.73
6314;2017-04-15;27.43;0.61;76.53
6315;2017-04-16;27.33;0.49;82.23
6316;2017-04-17;26.77;3.07;85.74
6317;2017-04-18;26.85;2.53;80.95
6318;2017-04-19;27.3;0.62;80.33
6319;2017-04-20;27.2;1.03;80.94
6320;2017-04-21;27.15;2.75;81.49
6321;2017-04-22;27.25;5.43;79.37
6322;2017-04-23;27.91;7.99;76.29
6323;2017-04-24;27.48;3.05;77.35
6324;2017-04-25;27.17;0.42;75.64
6325;2017-04-26;27.13;0.2;77.44
6326;2017-04-27;27.11;0.99;78.4
6327;2017-04-28;27.96;1.27;75.0
6328;2017-04-29;27.9;1.03;74.49
6329;2017-04-30;27.06;0.91;78.37
6330;2017-05-01;27.21;0.72;79.22
6331;2017-05-02;27.4;3.55;81.84
6332;2017-05-03;27.06;11.98;84.44
6333;2017-05-04;26.28;4.23;84.67
6334;2017-05-05;26.52;3.28;84.09
6335;2017-05-06;26.44;6.4;84.28
6336;2017-05-07;26.22;2.22;85.11
6337;2017-05-08;26.19;1.16;83.21
6338;2017-05-09;26.39;2.28;82.19
6339;2017-05-10;26.8;1.49;81.18
6340;2017-05-11;27.21;2.06;81.8
6341;2017-05-12;26.65;5.97;85.26
6342;2017-05-13;26.93;1.3;81.7
6343;2017-05-14;26.96;2.52;82.78
6344;2017-05-15;26.64;1.33;83.15
6345;2017-05-16;26.63;1.01;81.64
6346;2017-05-17;26.45;1.73;84.01
6347;2017-05-18;26.73;4.16;84.74
6348;2017-05-19;26.91;0.97;81.57
6349;2017-05-20;26.95;0.99;80.93
6350;2017-05-21;26.2;0.6;80.66
6351;2017-05-22;26.27;0.77;81.59
6352;2017-05-23;26.34;1.17;83.12
6353;2017-05-24;26.2;3.99;86.85
6354;2017-05-25;25.97;4.15;87.23
6355;2017-05-26;26.6;4.27;84.46
6356;2017-05-27;26.43;4.28;84.51
6357;2017-05-28;26.56;4.09;83.69
6358;2017-05-29;25.97;8.42;86.49
6359;2017-05-30;26.04;6.59;81.17
6360;2017-05-31;26.37;13.05;85.3
6361;2017-06-01;26.33;8.94;85.61
6362;2017-06-02;26.48;2.94;84.13
6363;2017-06-03;26.06;6.78;84.2
6364;2017-06-04;25.76;4.3;81.54
6365;2017-06-05;25.96;1.41;80.27
6366;2017-06-06;25.81;2.81;85.62
6367;2017-06-07;26.05;3.21;88.39
6368;2017-06-08;26.25;3.12;85.34
6369;2017-06-09;26.0;1.0;85.93
6370;2017-06-10;26.03;1.87;87.07
6371;2017-06-11;25.32;10.36;88.18
6372;2017-06-12;25.28;4.04;89.14
6373;2017-06-13;26.03;19.92;81.71
6374;2017-06-14;25.5;6.01;83.0
6375;2017-06-15;25.74;0.57;84.65
6376;2017-06-16;25.5;3.87;86.99
6377;2017-06-17;25.32;1.26;85.71
6378;2017-06-18;25.71;0.15;81.89
6379;2017-06-19;25.72;7.38;84.17
6380;2017-06-20;24.51;22.51;93.06
6381;2017-06-21;24.76;5.79;88.85
6382;2017-06-22;25.33;0.31;83.35
6383;2017-06-23;25.1;0.83;84.77
6384;2017-06-24;25.59;1.26;85.55
6385;2017-06-25;25.92;7.71;85.93
6386;2017-06-26;25.6;2.31;85.11
6387;2017-06-27;25.45;0.23;82.1
6388;2017-06-28;25.23;0.23;81.53
6389;2017-06-29;25.61;1.73;85.78
6390;2017-06-30;25.87;0.69;83.94
6391;2017-07-01;25.66;0.93;83.2
6392;2017-07-02;25.46;0.34;84.49
6393;2017-07-03;25.34;0.46;85.22
6394;2017-07-04;25.25;1.68;84.83
6395;2017-07-05;25.68;1.11;84.98
6396;2017-07-06;25.75;2.08;85.95
6397;2017-07-07;26.04;1.06;82.85
6398;2017-07-08;25.81;0.95;83.08
6399;2017-07-09;25.72;0.48;82.7
6400;2017-07-10;25.57;0.71;81.92
6401;2017-07-11;25.32;6.51;86.64
6402;2017-07-12;25.8;1.38;83.21
6403;2017-07-13;25.27;19.84;90.14
6404;2017-07-14;25.03;3.89;86.42
6405;2017-07-15;24.76;0.21;80.08
6406;2017-07-16;24.55;0.02;78.24
6407;2017-07-17;25.06;0.17;79.54
6408;2017-07-18;25.3;2.19;83.66
6409;2017-07-19;25.16;4.33;82.69
6410;2017-07-20;25.46;0.77;81.59
6411;2017-07-21;25.48;0.1;81.03
6412;2017-07-22;25.23;0.08;80.3
6413;2017-07-23;24.7;0.35;83.95
6414;2017-07-24;25.47;0.11;80.19
6415;2017-07-25;25.6;0.2;79.03
6416;2017-07-26;25.63;1.91;84.14
6417;2017-07-27;25.83;5.59;86.1
6418;2017-07-28;25.95;0.81;81.8
6419;2017-07-29;26.06;1.41;84.32
6420;2017-07-30;26.18;0.26;80.85
6421;2017-07-31;25.47;0.42;78.42
6422;2017-08-01;25.56;0.12;78.83
6423;2017-08-02;25.69;0.25;78.85
6424;2017-08-03;25.53;1.03;81.34
6425;2017-08-04;25.73;0.21;78.58
6426;2017-08-05;25.84;0.6;79.67
6427;2017-08-06;25.87;0.44;79.43
6428;2017-08-07;26.24;1.51;81.17
6429;2017-08-08;26.53;0.47;79.42
6430;2017-08-09;26.2;0.05;77.63
6431;2017-08-10;26.03;0.09;74.91
6432;2017-08-11;25.57;3.77;82.06
6433;2017-08-12;26.08;1.78;79.5
6434;2017-08-13;25.92;0.06;75.2
6435;2017-08-14;25.09;0.01;71.57
6436;2017-08-15;25.33;0.06;71.92
6437;2017-08-16;25.31;1.12;79.23
6438;2017-08-17;25.56;3.71;78.45
6439;2017-08-18;24.81;14.34;80.7
6440;2017-08-19;25.32;2.7;78.66
6441;2017-08-20;25.95;0.03;75.98
6442;2017-08-21;25.68;0.01;74.1
6443;2017-08-22;25.97;0.13;73.6
6444;2017-08-23;25.9;0.21;74.88
6445;2017-08-24;25.94;0.2;72.41
6446;2017-08-25;25.32;0.17;72.08
6447;2017-08-26;25.26;0.01;71.07
6448;2017-08-27;25.56;0.01;70.69
6449;2017-08-28;25.84;0.09;72.01
6450;2017-08-29;25.5;0.03;75.11
6451;2017-08-30;25.13;0.0;71.22
6452;2017-08-31;25.72;0.02;71.38
6453;2017-09-01;25.89;0.09;73.71
6454;2017-09-02;25.85;0.95;78.31
6455;2017-09-03;26.36;0.54;78.15
6456;2017-09-04;26.61;0.18;74.94
6457;2017-09-05;26.29;0.03;71.89
6458;2017-09-06;25.75;0.03;71.49
6459;2017-09-07;26.51;0.39;75.63
6460;2017-09-08;26.64;0.57;72.71
6461;2017-09-09;26.74;0.26;73.5
6462;2017-09-10;27.05;0.17;70.75
6463;2017-09-11;27.14;1.17;73.03
6464;2017-09-12;27.01;0.11;68.71
6465;2017-09-13;27.16;1.12;70.46
6466;2017-09-14;27.12;2.42;73.35
6467;2017-09-15;27.0;2.16;76.88
6468;2017-09-16;27.32;1.0;73.99
6469;2017-09-17;27.11;0.05;69.51
6470;2017-09-18;27.0;0.01;67.35
6471;2017-09-19;26.54;0.0;67.29
6472;2017-09-20;26.71;0.09;68.89
6473;2017-09-21;26.52;2.62;74.25
6474;2017-09-22;26.78;0.94;74.38
6475;2017-09-23;26.15;24.2;82.91
6476;2017-09-24;26.42;12.54;79.36
6477;2017-09-25;26.96;4.1;75.52
6478;2017-09-26;27.07;2.57;75.1
6479;2017-09-27;26.85;0.19;72.99
