LAT,LON,DATE,RH2M
-4.91399,119.84101,3/15/2014,80.59
-4.91399,119.84101,3/16/2014,81.06
-4.91399,119.84101,3/17/2014,83.9
-4.91399,119.84101,3/18/2014,81.47
-4.91399,119.84101,3/19/2014,88.1
-4.91399,119.84101,3/20/2014,85.55
-4.91399,119.84101,3/21/2014,83.68
-4.91399,119.84101,3/22/2014,76.65
-4.91399,119.84101,3/23/2014,77.67
-4.91399,119.84101,3/24/2014,79.49
-4.91399,119.84101,3/25/2014,82.61
-4.91399,119.84101,3/26/2014,78.3
-4.91399,119.84101,3/27/2014,84.94
-4.91399,119.84101,3/28/2014,80.3
-4.91399,119.84101,3/29/2014,77.5
-4.91399,119.84101,3/30/2014,81.72
-4.91399,119.84101,3/31/2014,84.89
-4.91399,119.84101,4/1/2014,80
-4.91399,119.84101,4/2/2014,81.95
-4.91399,119.84101,4/3/2014,78.38
-4.91399,119.84101,4/4/2014,81.22
-4.91399,119.84101,4/5/2014,88.26
-4.91399,119.84101,4/6/2014,85.16
-4.91399,119.84101,4/7/2014,90.97
-4.91399,119.84101,4/8/2014,86.86
-4.91399,119.84101,4/9/2014,87.94
-4.91399,119.84101,4/10/2014,81.6
-4.91399,119.84101,4/11/2014,82.61
-4.91399,119.84101,4/12/2014,83.8
-4.91399,119.84101,4/13/2014,86.9
-4.91399,119.84101,4/14/2014,84.35
-4.91399,119.84101,4/15/2014,86.05
-4.91399,119.84101,4/16/2014,82.05
-4.91399,119.84101,4/17/2014,81.97
-4.91399,119.84101,4/18/2014,84.61
-4.91399,119.84101,4/19/2014,84.16
-4.91399,119.84101,4/20/2014,80.23
-4.91399,119.84101,4/21/2014,76.43
-4.91399,119.84101,4/22/2014,79.67
-4.91399,119.84101,4/23/2014,79.35
-4.91399,119.84101,4/24/2014,82.21
-4.91399,119.84101,4/25/2014,79.79
-4.91399,119.84101,4/26/2014,77.96
-4.91399,119.84101,4/27/2014,78
-4.91399,119.84101,4/28/2014,79.14
-4.91399,119.84101,4/29/2014,80.45
-4.91399,119.84101,4/30/2014,76.71
-4.91399,119.84101,5/1/2014,81.7
-4.91399,119.84101,5/2/2014,82.47
-4.91399,119.84101,5/3/2014,81.48
-4.91399,119.84101,5/4/2014,79.75
-4.91399,119.84101,5/5/2014,79.33
-4.91399,119.84101,5/6/2014,83.56
-4.91399,119.84101,5/7/2014,82.67
-4.91399,119.84101,5/8/2014,80.39
-4.91399,119.84101,5/9/2014,82.7
-4.91399,119.84101,5/10/2014,82.99
-4.91399,119.84101,5/11/2014,83.23
-4.91399,119.84101,5/12/2014,86.3
-4.91399,119.84101,5/13/2014,88.23
-4.91399,119.84101,5/14/2014,81.59
-4.91399,119.84101,5/15/2014,82.33
-4.91399,119.84101,5/16/2014,83.33
-4.91399,119.84101,5/17/2014,83.25
-4.91399,119.84101,5/18/2014,81.81
-4.91399,119.84101,5/19/2014,86.56
-4.91399,119.84101,5/20/2014,85.75
-4.91399,119.84101,5/21/2014,82.38
-4.91399,119.84101,5/22/2014,85.92
-4.91399,119.84101,5/23/2014,83.86
-4.91399,119.84101,5/24/2014,84.29
-4.91399,119.84101,5/25/2014,86.67
-4.91399,119.84101,5/26/2014,84.96
-4.91399,119.84101,5/27/2014,81.55
-4.91399,119.84101,5/28/2014,87.56
-4.91399,119.84101,5/29/2014,85.16
-4.91399,119.84101,5/30/2014,82.45
-4.91399,119.84101,5/31/2014,82.81
-4.91399,119.84101,6/1/2014,87.13
-4.91399,119.84101,6/2/2014,91.62
-4.91399,119.84101,6/3/2014,86.82
-4.91399,119.84101,6/4/2014,85.29
-4.91399,119.84101,6/5/2014,84.44
-4.91399,119.84101,6/6/2014,85
-4.91399,119.84101,6/7/2014,85.74
-4.91399,119.84101,6/8/2014,84.98
-4.91399,119.84101,6/9/2014,86.02
-4.91399,119.84101,6/10/2014,88.39
-4.91399,119.84101,6/11/2014,88.18
-4.91399,119.84101,6/12/2014,82.91
-4.91399,119.84101,6/13/2014,82.97
-4.91399,119.84101,6/14/2014,85.01
-4.91399,119.84101,6/15/2014,84.9
-4.91399,119.84101,6/16/2014,84.19
-4.91399,119.84101,6/17/2014,84.06
-4.91399,119.84101,6/18/2014,83.93
-4.91399,119.84101,6/19/2014,84.03
-4.91399,119.84101,6/20/2014,86.43
-4.91399,119.84101,6/21/2014,82.46
-4.91399,119.84101,6/22/2014,83.57
-4.91399,119.84101,6/23/2014,83.88
-4.91399,119.84101,6/24/2014,84.22
-4.91399,119.84101,6/25/2014,84.81
-4.91399,119.84101,6/26/2014,85.07
-4.91399,119.84101,6/27/2014,81.89
-4.91399,119.84101,6/28/2014,80.86
-4.91399,119.84101,6/29/2014,81.33
-4.91399,119.84101,6/30/2014,82.95
-4.91399,119.84101,7/1/2014,84.07
-4.91399,119.84101,7/2/2014,84.91
-4.91399,119.84101,7/3/2014,84.38
-4.91399,119.84101,7/4/2014,82.76
-4.91399,119.84101,7/5/2014,81.8
-4.91399,119.84101,7/6/2014,80.69
-4.91399,119.84101,7/7/2014,80.25
-4.91399,119.84101,7/8/2014,81.86
-4.91399,119.84101,7/9/2014,83.76
-4.91399,119.84101,7/10/2014,82.57
-4.91399,119.84101,7/11/2014,85.3
-4.91399,119.84101,7/12/2014,83.83
-4.91399,119.84101,7/13/2014,80.96
-4.91399,119.84101,7/14/2014,81.17
-4.91399,119.84101,7/15/2014,86.75
-4.91399,119.84101,7/16/2014,82.17
-4.91399,119.84101,7/17/2014,85.07
-4.91399,119.84101,7/18/2014,84.45
-4.91399,119.84101,7/19/2014,86.04
-4.91399,119.84101,7/20/2014,90.05
-4.91399,119.84101,7/21/2014,83.2
-4.91399,119.84101,7/22/2014,78.07
-4.91399,119.84101,7/23/2014,77.97
-4.91399,119.84101,7/24/2014,77.22
-4.91399,119.84101,7/25/2014,79.01
-4.91399,119.84101,7/26/2014,79.97
-4.91399,119.84101,7/27/2014,77.62
-4.91399,119.84101,7/28/2014,76.17
-4.91399,119.84101,7/29/2014,78.18
-4.91399,119.84101,7/30/2014,77.85
-4.91399,119.84101,7/31/2014,78.99
-4.91399,119.84101,8/1/2014,80.3
-4.91399,119.84101,8/2/2014,81.06
-4.91399,119.84101,8/3/2014,80.9
-4.91399,119.84101,8/4/2014,80.73
-4.91399,119.84101,8/5/2014,77.32
-4.91399,119.84101,8/6/2014,75.89
-4.91399,119.84101,8/7/2014,81.34
-4.91399,119.84101,8/8/2014,80.11
-4.91399,119.84101,8/9/2014,84.09
-4.91399,119.84101,8/10/2014,77
-4.91399,119.84101,8/11/2014,74.91
-4.91399,119.84101,8/12/2014,74.69
-4.91399,119.84101,8/13/2014,73.95
-4.91399,119.84101,8/14/2014,73.53
-4.91399,119.84101,8/15/2014,72.71
-4.91399,119.84101,8/16/2014,77.25
-4.91399,119.84101,8/17/2014,78.09
-4.91399,119.84101,8/18/2014,74.8
-4.91399,119.84101,8/19/2014,76.46
-4.91399,119.84101,8/20/2014,75.64
-4.91399,119.84101,8/21/2014,75.32
-4.91399,119.84101,8/22/2014,68.92
-4.91399,119.84101,8/23/2014,68.68
-4.91399,119.84101,8/24/2014,68.32
-4.91399,119.84101,8/25/2014,65.3
-4.91399,119.84101,8/26/2014,73.37
-4.91399,119.84101,8/27/2014,70.65
-4.91399,119.84101,8/28/2014,68.96
-4.91399,119.84101,8/29/2014,70.79
-4.91399,119.84101,8/30/2014,69.39
-4.91399,119.84101,8/31/2014,63.63
-4.91399,119.84101,9/1/2014,66.2
-4.91399,119.84101,9/2/2014,65.97
-4.91399,119.84101,9/3/2014,63.72
-4.91399,119.84101,9/4/2014,68.87
-4.91399,119.84101,9/5/2014,63.23
-4.91399,119.84101,9/6/2014,63.22
-4.91399,119.84101,9/7/2014,64.94
-4.91399,119.84101,9/8/2014,68.93
-4.91399,119.84101,9/9/2014,66.87
-4.91399,119.84101,9/10/2014,66.33
-4.91399,119.84101,9/11/2014,62.72
-4.91399,119.84101,9/12/2014,64.79
-4.91399,119.84101,9/13/2014,64.07
-4.91399,119.84101,9/14/2014,63.06
-4.91399,119.84101,9/15/2014,63.27
-4.91399,119.84101,9/16/2014,69.26
-4.91399,119.84101,9/17/2014,69.53
-4.91399,119.84101,9/18/2014,64.39
-4.91399,119.84101,9/19/2014,60.96
-4.91399,119.84101,9/20/2014,62.94
-4.91399,119.84101,9/21/2014,63.57
-4.91399,119.84101,9/22/2014,62.08
-4.91399,119.84101,9/23/2014,60.85
-4.91399,119.84101,9/24/2014,57.03
-4.91399,119.84101,9/25/2014,59.12
-4.91399,119.84101,9/26/2014,63.78
-4.91399,119.84101,9/27/2014,65.02
-4.91399,119.84101,9/28/2014,62.31
-4.91399,119.84101,9/29/2014,60.11
-4.91399,119.84101,9/30/2014,59.62
-4.91399,119.84101,10/1/2014,62.22
-4.91399,119.84101,10/2/2014,62.08
-4.91399,119.84101,10/3/2014,59.3
-4.91399,119.84101,10/4/2014,62.27
-4.91399,119.84101,10/5/2014,62.86
-4.91399,119.84101,10/6/2014,62.82
-4.91399,119.84101,10/7/2014,59
-4.91399,119.84101,10/8/2014,57.88
-4.91399,119.84101,10/9/2014,56.5
-4.91399,119.84101,10/10/2014,51.92
-4.91399,119.84101,10/11/2014,53.77
-4.91399,119.84101,10/12/2014,55.56
-4.91399,119.84101,10/13/2014,59.36
-4.91399,119.84101,10/14/2014,63.49
-4.91399,119.84101,10/15/2014,60.84
-4.91399,119.84101,10/16/2014,63.6
-4.91399,119.84101,10/17/2014,62.72
-4.91399,119.84101,10/18/2014,65.44
-4.91399,119.84101,10/19/2014,63.57
-4.91399,119.84101,10/20/2014,61.71
-4.91399,119.84101,10/21/2014,60.47
-4.91399,119.84101,10/22/2014,58.46
-4.91399,119.84101,10/23/2014,61.85
-4.91399,119.84101,10/24/2014,62.54
-4.91399,119.84101,10/25/2014,59.05
-4.91399,119.84101,10/26/2014,58.55
-4.91399,119.84101,10/27/2014,58.96
-4.91399,119.84101,10/28/2014,56.46
-4.91399,119.84101,10/29/2014,58.63
-4.91399,119.84101,10/30/2014,54.23
-4.91399,119.84101,10/31/2014,53.23
-4.91399,119.84101,11/1/2014,55.79
-4.91399,119.84101,11/2/2014,55.34
-4.91399,119.84101,11/3/2014,57.99
-4.91399,119.84101,11/4/2014,59.46
-4.91399,119.84101,11/5/2014,60.66
-4.91399,119.84101,11/6/2014,60.2
-4.91399,119.84101,11/7/2014,64.28
-4.91399,119.84101,11/8/2014,63.22
-4.91399,119.84101,11/9/2014,64.82
-4.91399,119.84101,11/10/2014,69.78
-4.91399,119.84101,11/11/2014,61.61
-4.91399,119.84101,11/12/2014,59.57
-4.91399,119.84101,11/13/2014,60.36
-4.91399,119.84101,11/14/2014,64.97
-4.91399,119.84101,11/15/2014,73.29
-4.91399,119.84101,11/16/2014,71.17
-4.91399,119.84101,11/17/2014,70.55
-4.91399,119.84101,11/18/2014,65.84
-4.91399,119.84101,11/19/2014,66.55
-4.91399,119.84101,11/20/2014,72.67
-4.91399,119.84101,11/21/2014,72.4
-4.91399,119.84101,11/22/2014,74.55
-4.91399,119.84101,11/23/2014,73.15
-4.91399,119.84101,11/24/2014,76.85
-4.91399,119.84101,11/25/2014,66.17
-4.91399,119.84101,11/26/2014,65.71
-4.91399,119.84101,11/27/2014,67.09
-4.91399,119.84101,11/28/2014,69.59
-4.91399,119.84101,11/29/2014,72.28
-4.91399,119.84101,11/30/2014,79.96
-4.91399,119.84101,12/1/2014,78.5
-4.91399,119.84101,12/2/2014,80.76
-4.91399,119.84101,12/3/2014,80.72
-4.91399,119.84101,12/4/2014,76.55
-4.91399,119.84101,12/5/2014,83.49
-4.91399,119.84101,12/6/2014,85.96
-4.91399,119.84101,12/7/2014,82.66
-4.91399,119.84101,12/8/2014,87.02
-4.91399,119.84101,12/9/2014,89.21
-4.91399,119.84101,12/10/2014,86.22
-4.91399,119.84101,12/11/2014,84.16
-4.91399,119.84101,12/12/2014,85.71
-4.91399,119.84101,12/13/2014,82.04
-4.91399,119.84101,12/14/2014,76.37
-4.91399,119.84101,12/15/2014,78.66
-4.91399,119.84101,12/16/2014,84.98
-4.91399,119.84101,12/17/2014,81.11
-4.91399,119.84101,12/18/2014,80.38
-4.91399,119.84101,12/19/2014,85.3
-4.91399,119.84101,12/20/2014,81.73
-4.91399,119.84101,12/21/2014,78.77
-4.91399,119.84101,12/22/2014,76.97
-4.91399,119.84101,12/23/2014,76.06
-4.91399,119.84101,12/24/2014,77.59
-4.91399,119.84101,12/25/2014,86.03
-4.91399,119.84101,12/26/2014,83.46
-4.91399,119.84101,12/27/2014,84.21
-4.91399,119.84101,12/28/2014,87.14
-4.91399,119.84101,12/29/2014,89.82
-4.91399,119.84101,12/30/2014,90.23
-4.91399,119.84101,12/31/2014,90.53
-4.91399,119.84101,1/1/2015,88.32
-4.91399,119.84101,1/2/2015,89.74
-4.91399,119.84101,1/3/2015,91.23
-4.91399,119.84101,1/4/2015,89.21
-4.91399,119.84101,1/5/2015,90.24
-4.91399,119.84101,1/6/2015,90.58
-4.91399,119.84101,1/7/2015,89.62
-4.91399,119.84101,1/8/2015,88.15
-4.91399,119.84101,1/9/2015,89.13
-4.91399,119.84101,1/10/2015,86.77
-4.91399,119.84101,1/11/2015,84.96
-4.91399,119.84101,1/12/2015,83.81
-4.91399,119.84101,1/13/2015,81.64
-4.91399,119.84101,1/14/2015,84.19
-4.91399,119.84101,1/15/2015,86.52
-4.91399,119.84101,1/16/2015,90.07
-4.91399,119.84101,1/17/2015,86.14
-4.91399,119.84101,1/18/2015,84.96
-4.91399,119.84101,1/19/2015,87.21
-4.91399,119.84101,1/20/2015,89.12
-4.91399,119.84101,1/21/2015,87.52
-4.91399,119.84101,1/22/2015,87.82
-4.91399,119.84101,1/23/2015,87.53
-4.91399,119.84101,1/24/2015,84.6
-4.91399,119.84101,1/25/2015,84.37
-4.91399,119.84101,1/26/2015,89.63
-4.91399,119.84101,1/27/2015,88.37
-4.91399,119.84101,1/28/2015,89.64
-4.91399,119.84101,1/29/2015,86.92
-4.91399,119.84101,1/30/2015,86.39
-4.91399,119.84101,1/31/2015,91.38
-4.91399,119.84101,2/1/2015,84.24
-4.91399,119.84101,2/2/2015,85.62
-4.91399,119.84101,2/3/2015,87.73
-4.91399,119.84101,2/4/2015,87.83
-4.91399,119.84101,2/5/2015,86.01
-4.91399,119.84101,2/6/2015,84.22
-4.91399,119.84101,2/7/2015,82.41
-4.91399,119.84101,2/8/2015,88.04
-4.91399,119.84101,2/9/2015,82.25
-4.91399,119.84101,2/10/2015,83.19
-4.91399,119.84101,2/11/2015,89.61
-4.91399,119.84101,2/12/2015,92.16
-4.91399,119.84101,2/13/2015,87.32
-4.91399,119.84101,2/14/2015,85.37
-4.91399,119.84101,2/15/2015,81.65
-4.91399,119.84101,2/16/2015,85.48
-4.91399,119.84101,2/17/2015,83.65
-4.91399,119.84101,2/18/2015,84.12
-4.91399,119.84101,2/19/2015,85.93
-4.91399,119.84101,2/20/2015,91.66
-4.91399,119.84101,2/21/2015,86.89
-4.91399,119.84101,2/22/2015,84.78
-4.91399,119.84101,2/23/2015,91.1
-4.91399,119.84101,2/24/2015,87.87
-4.91399,119.84101,2/25/2015,83.48
-4.91399,119.84101,2/26/2015,82.16
-4.91399,119.84101,2/27/2015,83.11
-4.91399,119.84101,2/28/2015,83.44
-4.91399,119.84101,3/1/2015,83.59
-4.91399,119.84101,3/2/2015,88.17
-4.91399,119.84101,3/3/2015,90.8
-4.91399,119.84101,3/4/2015,87.32
-4.91399,119.84101,3/5/2015,87.81
-4.91399,119.84101,3/6/2015,89.64
-4.91399,119.84101,3/7/2015,82.88
-4.91399,119.84101,3/8/2015,80.55
-4.91399,119.84101,3/9/2015,84.61
-4.91399,119.84101,3/10/2015,82.26
-4.91399,119.84101,3/11/2015,82.12
-4.91399,119.84101,3/12/2015,82.92
-4.91399,119.84101,3/13/2015,82.99
-4.91399,119.84101,3/14/2015,81
-4.91399,119.84101,3/15/2015,84.22
-4.91399,119.84101,3/16/2015,87.56
-4.91399,119.84101,3/17/2015,84.67
-4.91399,119.84101,3/18/2015,77.57
-4.91399,119.84101,3/19/2015,82.94
-4.91399,119.84101,3/20/2015,80.25
-4.91399,119.84101,3/21/2015,78.79
-4.91399,119.84101,3/22/2015,84.55
-4.91399,119.84101,3/23/2015,84.19
-4.91399,119.84101,3/24/2015,78.44
-4.91399,119.84101,3/25/2015,81.19
-4.91399,119.84101,3/26/2015,80.15
-4.91399,119.84101,3/27/2015,78.96
-4.91399,119.84101,3/28/2015,80.4
-4.91399,119.84101,3/29/2015,80.55
-4.91399,119.84101,3/30/2015,79.34
-4.91399,119.84101,3/31/2015,83.37
-4.91399,119.84101,4/1/2015,81.9
-4.91399,119.84101,4/2/2015,81.74
-4.91399,119.84101,4/3/2015,77.3
-4.91399,119.84101,4/4/2015,79.1
-4.91399,119.84101,4/5/2015,81.73
-4.91399,119.84101,4/6/2015,83.24
-4.91399,119.84101,4/7/2015,78.02
-4.91399,119.84101,4/8/2015,75.92
-4.91399,119.84101,4/9/2015,78
-4.91399,119.84101,4/10/2015,81.17
-4.91399,119.84101,4/11/2015,82.19
-4.91399,119.84101,4/12/2015,88.75
-4.91399,119.84101,4/13/2015,88.76
-4.91399,119.84101,4/14/2015,76.48
-4.91399,119.84101,4/15/2015,78.34
-4.91399,119.84101,4/16/2015,85
-4.91399,119.84101,4/17/2015,84.11
-4.91399,119.84101,4/18/2015,76.92
-4.91399,119.84101,4/19/2015,76.52
-4.91399,119.84101,4/20/2015,78.24
-4.91399,119.84101,4/21/2015,84.73
-4.91399,119.84101,4/22/2015,76.5
-4.91399,119.84101,4/23/2015,77.96
-4.91399,119.84101,4/24/2015,82.14
-4.91399,119.84101,4/25/2015,84.33
-4.91399,119.84101,4/26/2015,87.03
-4.91399,119.84101,4/27/2015,80.95
-4.91399,119.84101,4/28/2015,80.03
-4.91399,119.84101,4/29/2015,82.75
-4.91399,119.84101,4/30/2015,83.32
-4.91399,119.84101,5/1/2015,81.73
-4.91399,119.84101,5/2/2015,87.87
-4.91399,119.84101,5/3/2015,88.35
-4.91399,119.84101,5/4/2015,85.7
-4.91399,119.84101,5/5/2015,85.31
-4.91399,119.84101,5/6/2015,77.83
-4.91399,119.84101,5/7/2015,78.4
-4.91399,119.84101,5/8/2015,80.51
-4.91399,119.84101,5/9/2015,82.88
-4.91399,119.84101,5/10/2015,84.1
-4.91399,119.84101,5/11/2015,83.19
-4.91399,119.84101,5/12/2015,87.54
-4.91399,119.84101,5/13/2015,83.67
-4.91399,119.84101,5/14/2015,80.66
-4.91399,119.84101,5/15/2015,76.74
-4.91399,119.84101,5/16/2015,75.92
-4.91399,119.84101,5/17/2015,78.58
-4.91399,119.84101,5/18/2015,81.58
-4.91399,119.84101,5/19/2015,81.52
-4.91399,119.84101,5/20/2015,81.06
-4.91399,119.84101,5/21/2015,81.77
-4.91399,119.84101,5/22/2015,80.59
-4.91399,119.84101,5/23/2015,78.73
-4.91399,119.84101,5/24/2015,78.59
-4.91399,119.84101,5/25/2015,80.57
-4.91399,119.84101,5/26/2015,80.14
-4.91399,119.84101,5/27/2015,78.47
-4.91399,119.84101,5/28/2015,84.76
-4.91399,119.84101,5/29/2015,83.38
-4.91399,119.84101,5/30/2015,86.48
-4.91399,119.84101,5/31/2015,83.76
-4.91399,119.84101,6/1/2015,84.41
-4.91399,119.84101,6/2/2015,83.39
-4.91399,119.84101,6/3/2015,85.48
-4.91399,119.84101,6/4/2015,88.58
-4.91399,119.84101,6/5/2015,85.35
-4.91399,119.84101,6/6/2015,85.01
-4.91399,119.84101,6/7/2015,89.23
-4.91399,119.84101,6/8/2015,87.97
-4.91399,119.84101,6/9/2015,87.14
-4.91399,119.84101,6/10/2015,84.18
-4.91399,119.84101,6/11/2015,83.82
-4.91399,119.84101,6/12/2015,82.77
-4.91399,119.84101,6/13/2015,81.76
-4.91399,119.84101,6/14/2015,80.34
-4.91399,119.84101,6/15/2015,78.63
-4.91399,119.84101,6/16/2015,80.53
-4.91399,119.84101,6/17/2015,80.7
-4.91399,119.84101,6/18/2015,79.86
-4.91399,119.84101,6/19/2015,80.49
-4.91399,119.84101,6/20/2015,78.97
-4.91399,119.84101,6/21/2015,79.13
-4.91399,119.84101,6/22/2015,77.41
-4.91399,119.84101,6/23/2015,82.9
-4.91399,119.84101,6/24/2015,82.93
-4.91399,119.84101,6/25/2015,83.67
-4.91399,119.84101,6/26/2015,81.35
-4.91399,119.84101,6/27/2015,78.68
-4.91399,119.84101,6/28/2015,78.29
-4.91399,119.84101,6/29/2015,77.49
-4.91399,119.84101,6/30/2015,75.42
-4.91399,119.84101,7/1/2015,76.49
-4.91399,119.84101,7/2/2015,75.23
-4.91399,119.84101,7/3/2015,74.93
-4.91399,119.84101,7/4/2015,76.89
-4.91399,119.84101,7/5/2015,77.03
-4.91399,119.84101,7/6/2015,74.69
-4.91399,119.84101,7/7/2015,73.14
-4.91399,119.84101,7/8/2015,72.29
-4.91399,119.84101,7/9/2015,77.46
-4.91399,119.84101,7/10/2015,78.4
-4.91399,119.84101,7/11/2015,76.54
-4.91399,119.84101,7/12/2015,76.77
-4.91399,119.84101,7/13/2015,77.03
-4.91399,119.84101,7/14/2015,72.39
-4.91399,119.84101,7/15/2015,74.66
-4.91399,119.84101,7/16/2015,77.69
-4.91399,119.84101,7/17/2015,76.36
-4.91399,119.84101,7/18/2015,75.36
-4.91399,119.84101,7/19/2015,74.04
-4.91399,119.84101,7/20/2015,72.97
-4.91399,119.84101,7/21/2015,73.13
-4.91399,119.84101,7/22/2015,74.84
-4.91399,119.84101,7/23/2015,73.93
-4.91399,119.84101,7/24/2015,71.65
-4.91399,119.84101,7/25/2015,76.26
-4.91399,119.84101,7/26/2015,76.02
-4.91399,119.84101,7/27/2015,74.79
-4.91399,119.84101,7/28/2015,74.09
-4.91399,119.84101,7/29/2015,73.67
-4.91399,119.84101,7/30/2015,75.01
-4.91399,119.84101,7/31/2015,72.49
-4.91399,119.84101,8/1/2015,70.19
-4.91399,119.84101,8/2/2015,70.95
-4.91399,119.84101,8/3/2015,68.96
-4.91399,119.84101,8/4/2015,70.1
-4.91399,119.84101,8/5/2015,67.62
-4.91399,119.84101,8/6/2015,66.13
-4.91399,119.84101,8/7/2015,69.29
-4.91399,119.84101,8/8/2015,70.36
-4.91399,119.84101,8/9/2015,71.29
-4.91399,119.84101,8/10/2015,73.19
-4.91399,119.84101,8/11/2015,72.01
-4.91399,119.84101,8/12/2015,71.52
-4.91399,119.84101,8/13/2015,74.5
-4.91399,119.84101,8/14/2015,72.45
-4.91399,119.84101,8/15/2015,66.39
-4.91399,119.84101,8/16/2015,65.68
-4.91399,119.84101,8/17/2015,71.65
-4.91399,119.84101,8/18/2015,66.41
-4.91399,119.84101,8/19/2015,65.12
-4.91399,119.84101,8/20/2015,65.9
-4.91399,119.84101,8/21/2015,65.66
-4.91399,119.84101,8/22/2015,70.16
-4.91399,119.84101,8/23/2015,72.08
-4.91399,119.84101,8/24/2015,72.73
-4.91399,119.84101,8/25/2015,69.31
-4.91399,119.84101,8/26/2015,67.88
-4.91399,119.84101,8/27/2015,71.11
-4.91399,119.84101,8/28/2015,68.3
-4.91399,119.84101,8/29/2015,70.14
-4.91399,119.84101,8/30/2015,69.19
-4.91399,119.84101,8/31/2015,66.51
-4.91399,119.84101,9/1/2015,67.46
-4.91399,119.84101,9/2/2015,65.79
-4.91399,119.84101,9/3/2015,66.37
-4.91399,119.84101,9/4/2015,66.97
-4.91399,119.84101,9/5/2015,65.55
-4.91399,119.84101,9/6/2015,63.43
-4.91399,119.84101,9/7/2015,58.79
-4.91399,119.84101,9/8/2015,59.08
-4.91399,119.84101,9/9/2015,67
-4.91399,119.84101,9/10/2015,67.28
-4.91399,119.84101,9/11/2015,65.23
-4.91399,119.84101,9/12/2015,62.28
-4.91399,119.84101,9/13/2015,59.46
-4.91399,119.84101,9/14/2015,61.65
-4.91399,119.84101,9/15/2015,63.48
-4.91399,119.84101,9/16/2015,64.92
-4.91399,119.84101,9/17/2015,62.85
-4.91399,119.84101,9/18/2015,63.61
-4.91399,119.84101,9/19/2015,64.15
-4.91399,119.84101,9/20/2015,62.76
-4.91399,119.84101,9/21/2015,59.79
-4.91399,119.84101,9/22/2015,53.97
-4.91399,119.84101,9/23/2015,58.73
-4.91399,119.84101,9/24/2015,63.49
-4.91399,119.84101,9/25/2015,63.93
-4.91399,119.84101,9/26/2015,62.83
-4.91399,119.84101,9/27/2015,61.82
-4.91399,119.84101,9/28/2015,61.54
-4.91399,119.84101,9/29/2015,62.81
-4.91399,119.84101,9/30/2015,60.57
-4.91399,119.84101,10/1/2015,61.06
-4.91399,119.84101,10/2/2015,63.04
-4.91399,119.84101,10/3/2015,60.99
-4.91399,119.84101,10/4/2015,62.16
-4.91399,119.84101,10/5/2015,61.31
-4.91399,119.84101,10/6/2015,60.06
-4.91399,119.84101,10/7/2015,60.06
-4.91399,119.84101,10/8/2015,60.41
-4.91399,119.84101,10/9/2015,60.81
-4.91399,119.84101,10/10/2015,66.01
-4.91399,119.84101,10/11/2015,60.39
-4.91399,119.84101,10/12/2015,59.55
-4.91399,119.84101,10/13/2015,58.27
-4.91399,119.84101,10/14/2015,58.08
-4.91399,119.84101,10/15/2015,61.67
-4.91399,119.84101,10/16/2015,56.61
-4.91399,119.84101,10/17/2015,61.94
-4.91399,119.84101,10/18/2015,58.63
-4.91399,119.84101,10/19/2015,59.91
-4.91399,119.84101,10/20/2015,63
-4.91399,119.84101,10/21/2015,61.98
-4.91399,119.84101,10/22/2015,59.4
-4.91399,119.84101,10/23/2015,63.1
-4.91399,119.84101,10/24/2015,64.27
-4.91399,119.84101,10/25/2015,63.76
-4.91399,119.84101,10/26/2015,65.53
-4.91399,119.84101,10/27/2015,61.83
-4.91399,119.84101,10/28/2015,64
-4.91399,119.84101,10/29/2015,65.5
-4.91399,119.84101,10/30/2015,62.44
-4.91399,119.84101,10/31/2015,66.64
-4.91399,119.84101,11/1/2015,62.9
-4.91399,119.84101,11/2/2015,63.28
-4.91399,119.84101,11/3/2015,61.91
-4.91399,119.84101,11/4/2015,60.58
-4.91399,119.84101,11/5/2015,67.46
-4.91399,119.84101,11/6/2015,70.93
-4.91399,119.84101,11/7/2015,63.57
-4.91399,119.84101,11/8/2015,60.46
-4.91399,119.84101,11/9/2015,70.25
-4.91399,119.84101,11/10/2015,70.01
-4.91399,119.84101,11/11/2015,69.19
-4.91399,119.84101,11/12/2015,66.65
-4.91399,119.84101,11/13/2015,63.56
-4.91399,119.84101,11/14/2015,67.6
-4.91399,119.84101,11/15/2015,75.01
-4.91399,119.84101,11/16/2015,71.25
-4.91399,119.84101,11/17/2015,76.51
-4.91399,119.84101,11/18/2015,69.51
-4.91399,119.84101,11/19/2015,72.8
-4.91399,119.84101,11/20/2015,64.59
-4.91399,119.84101,11/21/2015,67.72
-4.91399,119.84101,11/22/2015,62.56
-4.91399,119.84101,11/23/2015,62.96
-4.91399,119.84101,11/24/2015,65.02
-4.91399,119.84101,11/25/2015,63.58
-4.91399,119.84101,11/26/2015,70.8
-4.91399,119.84101,11/27/2015,73.62
-4.91399,119.84101,11/28/2015,75.78
-4.91399,119.84101,11/29/2015,77.36
-4.91399,119.84101,11/30/2015,70.94
-4.91399,119.84101,12/1/2015,71.18
-4.91399,119.84101,12/2/2015,80.47
-4.91399,119.84101,12/3/2015,76.41
-4.91399,119.84101,12/4/2015,75.25
-4.91399,119.84101,12/5/2015,75.32
-4.91399,119.84101,12/6/2015,78.39
-4.91399,119.84101,12/7/2015,75.63
-4.91399,119.84101,12/8/2015,72.44
-4.91399,119.84101,12/9/2015,70.43
-4.91399,119.84101,12/10/2015,70.56
